41.9739916666667	140.144383333333	01
42.8279777777778	141.650375	01
42.7779111111111	140.629738888889	01
41.7624666666667	140.719619444444	01
44.3493888888889	142.463608333333	01
43.3435222222222	142.364761111111	01
43.3452888888889	142.394063888889	01
43.0504527777778	141.347541666667	01
41.7685166666667	140.728	01
42.8583555555556	140.706838888889	01
42.7126444444445	141.659072222222	01
43.6140472222222	144.458144444444	01
43.0647138888889	141.350505555556	01
43.0658611111111	141.356230555556	01
43.0400194444444	141.360647222222	01
43.635175	144.443291666667	01
41.7747638888889	140.791055555556	01
43.0631055555556	141.352227777778	01
42.7707277777778	141.407391666667	01
42.8631222222222	140.720541666667	01
43.0623833333333	141.356666666667	01
42.9657694444444	141.168555555556	01
42.8566972222222	140.707947222222	01
43.1343277777778	142.84665	01
45.1840166666667	141.135858333333	01
43.4304027777778	144.104197222222	01
43.4307722222222	144.101147222222	01
43.4324166666667	144.094466666667	01
41.7683861111111	140.730211111111	01
43.0740083333333	141.350938888889	01
43.0557861111111	141.337833333333	01
43.3262611111111	145.585502777778	01
42.8551027777778	140.712266666667	01
43.0470305555556	141.360647222222	01
42.8469527777778	140.707255555556	01
41.7862444444444	140.750266666667	01
43.0800527777778	141.356452777778	01
42.9921916666667	141.338330555556	01
43.05505	141.35055	01
43.0509527777778	141.361625	01
43.0557583333333	141.347175	01
42.1072916666667	142.989025	01
43.3414444444444	142.364505555556	01
43.3244972222222	145.582661111111	01
43.8276361111111	142.533263888889	01
43.9755138888889	144.297344444444	01
43.6964472222222	142.088588888889	01
42.9472333333333	140.519402777778	01
43.0471444444444	141.358791666667	01
41.7639472222222	140.716586111111	01
43.0541111111111	141.354183333333	01
41.9288083333333	140.317313888889	01
44.7815777777778	142.51965	01
42.1995694444444	142.863175	01
42.9860805555556	144.382563888889	01
42.3189138888889	140.976533333333	01
43.3407222222222	142.369169444444	01
42.8622361111111	140.718816666667	01
42.8811388888889	141.591611111111	01
42.8765027777778	141.58055	01
43.1324888888889	140.826877777778	01
43.625725	141.940577777778	01
42.0112333333333	143.151686111111	01
41.9278583333333	143.247477777778	01
43.7577	142.3744	01
43.1935527777778	141.001580555556	01
42.8148722222222	143.311802777778	01
43.5154444444444	142.561636111111	01
42.8447944444444	140.648647222222	01
44.0057361111111	144.238436111111	01
41.9238333333333	143.249708333333	01
43.2946888888889	140.602752777778	01
42.9250944444444	143.2037	01
44.0071027777778	144.237541666667	01
43.0539222222222	141.357441666667	01
43.5185138888889	142.023777777778	01
42.8455194444444	140.631641666667	01
42.8438166666667	140.647716666667	01
43.0782722222222	145.154861111111	01
42.9349416666667	143.293041666667	01
43.1394611111111	141.044111111111	01
41.7597194444444	140.715555555556	01
43.0644083333333	142.638938888889	01
43.80095	143.89335	01
42.5876777777778	140.795477777778	01
43.0661277777778	140.993525	01
43.0729555555556	140.987244444444	01
43.3406	142.364577777778	01
41.9324833333333	143.246413888889	01
43.0615888888889	141.356922222222	01
41.9773111111111	140.672194444444	01
42.4817527777778	142.038313888889	01
43.1810416666667	141.027808333333	01
43.636575	144.439155555556	01
42.6348388888889	141.603369444444	01
43.6455944444444	142.792216666667	01
43.2383194444445	144.328561111111	01
43.9090555555556	144.647488888889	01
41.9998222222222	140.605811111111	01
42.8442805555556	140.679894444444	01
42.6349916666667	140.821930555556	01
43.475075	142.472286111111	01
43.530425	141.846888888889	01
43.3164555555555	142.371566666667	01
41.7569916666667	140.717938888889	01
43.0532944444444	141.347955555556	01
42.9151916666667	143.208561111111	01
42.6302222222222	141.605408333333	01
41.7695555555556	140.73155	01
43.8010805555556	143.898497222222	01
43.050425	141.347769444444	01
43.1650888888889	142.817183333333	01
44.1222361111111	143.974863888889	01
44.0860638888889	143.932180555556	01
43.5315277777778	141.847075	01
43.7486833333333	141.878833333333	01
42.5908277777778	140.763552777778	01
42.8603222222222	140.7131	01
43.0542694444444	141.337969444444	01
43.0376583333333	141.476969444444	01
42.7720222222222	141.407083333333	01
41.7589388888889	140.8634	01
44.0163916666667	144.284191666667	01
41.7674833333333	140.745666666667	01
43.1363861111111	143.371588888889	01
42.8199527777778	141.653241666667	01
43.0494722222222	141.359191666667	01
43.0531583333333	141.360005555556	01
43.0522111111111	141.352147222222	01
43.0499361111111	141.361377777778	01
43.0523361111111	141.353052777778	01
42.9847555555556	144.386072222222	01
42.9869083333333	144.388702777778	01
43.0515583333333	141.359283333333	01
41.7677416666667	140.736763888889	01
43.802725	143.896672222222	01
41.7709888888889	140.732427777778	01
43.05005	141.353266666667	01
43.0642333333333	141.351841666667	01
43.0486944444444	141.362263888889	01
44.1962861111111	143.094358333333	01
43.5162138888889	142.454880555556	01
43.0620111111111	141.357005555556	01
43.04745	141.355522222222	01
41.7594111111111	140.723794444444	01
43.0615833333333	141.357530555556	01
43.0493555555556	141.358261111111	01
42.9530972222222	143.262675	01
42.3349527777778	142.364188888889	01
42.5627305555556	140.831230555556	01
